Year,Title,Length,Director,Genre,Country,Screenings,Admissions,Gross Box Office
2004,Malvado Espírito,LM,Patrick Alessandrin,Comédia,"FR, ES",411,4815,"19238,12"
2004,Maria e as Outras,LM,José de Sá Caetano,"Romance, Comédia",PT,608,5418,"22383,95"
2004,Massacre No Texas,LM,Marcus Nispel,"Thriller, Terror",US,1085,22905,"92257,10"
2004,Master & Commander - O Lado Longínquo do Mundo,LM,Peter Weir,Aventura,US,736,15845,"68487,57"
2004,Matrix,LM,"Lilly Wachowski, Lana Wachowski","Aventura, Acção, Ficção Científica","US, AU",1,314,"314,00"
2004,Matrix Revolutions,LM,"Lilly Wachowski, Lana Wachowski","Acção, Ficção Científica","US, AU",161,2535,"11350,15"
2004,Meninas de Calendário,LM,Nigel Cole,"Drama, Comédia","US, GB",444,5868,"26175,70"
2004,Michel Vaillant,LM,Louis-Pascal Couvelaire,Acção,FR,1140,13832,"57356,28"
2004,Minha Mãe,LM,Christophe Honoré,Drama,"FR, ES, AT",567,7013,"28845,30"
2004,Mischka,LM,Jean-François Stévenin,"Drama, Comédia",FR,11,51,"127,50"
2004,Missão: Salvar As Férias,LM,Chuck Sheetz,"Comédia, Fantasia",US,4,100,"279,00"
2004,Misteriosa Obsessão,LM,Joseph Ruben,"Drama, Thriller, Ficção Científica",US,4073,100817,"431518,59"
2004,"Monsters, Inc. Monstros E Companhia",LM,"David Silverman, Lee Unkrich, Pete Docter","Comédia, Fantasia, Aventura",US,32,759,"1861,55"
2004,Monstro,LM,Patty Jenkins,"Drama, Policial, Biografia","US, DE",1865,53007,"216466,68"
2004,Mortadela e Salamão - A Grande Aventura,LM,Javier Fesser,"Comédia, Aventura, Acção",ES,73,799,"3075,75"
2004,Mulheres Perfeitas,LM,Frank Oz,"Comédia, Thriller, Ficção Científica",US,5921,176873,"752071,22"
2004,Mystic River,LM,Clint Eastwood,"Drama, Policial","US, AU",2276,68061,"281522,95"
2004,Na América,LM,Jim Sheridan,Drama,"IE, GB",1498,31143,"132780,11"
2004,Na Sombra De Um Rapto,LM,Pieter Jan Brugge,"Drama, Policial","US, DE",744,12192,"52711,30"
2004,Não Tenho Medo,LM,Gabriele Salvatores,Policial,"IT, ES, GB",269,2328,"9402,20"
2004,Nascido Para Ganhar,LM,Gary Ross,"Drama, Aventura",US,57,361,"1456,65"
2004,Natal Radical,LM,Joe Roth,"Romance, Comédia",US,1519,27759,"113540,57"
2004,Nathalie...,LM,Anne Fontaine,Drama,"FR, ES",892,19845,"83932,50"
2004,"Nem a Favor, Nem Contra",LM,Cédric Klapisch,"Drama, Policial",FR,97,477,"1894,00"
2004,Neste Mundo,LM,Michael Winterbottom,Drama,GB,37,168,"660,25"
2004,Nicotina,LM,Hugo Rodríguez,"Comédia, Acção, Policial","MX, AR, ES",362,2703,"12194,77"
2004,"Nói, o Albino",LM,Dagur Kári,Drama,"DE, DK, IS, GB",74,401,"1416,50"
2004,Noite Escura,LM,João Canijo,"Drama, Policial",PT,1100,13060,"52309,43"
2004,"Non, ou A Vã Glória de Mandar",LM,Manoel de Oliveira,"Drama, Guerra, Épico/Histórico","PT, FR, ES",4,21,"79,80"
2004,Northfork,LM,Michael Polish,"Drama, Fantasia",US,173,2059,"7651,30"
2004,Nós,LM,Cláudia Tomaz,"Drama, Thriller","PT, FR",1,17,"75,50"
2004,Nossa Senhora dos Matadores,LM,Barbet Schoroeder,"Drama, Romance, Policial","FR, CO, ES",4,33,"82,50"
2004,O Amor Acontece,LM,Richard Curtis,"Romance, Comédia","US, FR, GB",2580,64808,"278705,15"
2004,O Amor É um Lugar Estranho,LM,Sofia Coppola,"Drama, Romance","US, JP",4078,150190,"640341,20"
2004,O Apartamento,LM,Paul McGuigan,"Drama, Romance, Thriller",US,1788,44508,"186375,61"
2004,O Assassino Do Presidente,LM,Michael Haussman,"Drama, Policial",US,111,1804,"6825,10"
2004,O Barba Azul,LM,Charles Chaplin,"Drama, Comédia, Policial",US,57,381,"1513,30"
2004,O Candidato da Verdade,LM,Jonathan Demme,"Drama, Thriller",US,4361,112476,"488720,08"
2004,"O Cão, O General e Os Pássaros",LM,Francis Nielsen,Fantasia,"FR, IT",32,419,"1424,00"
2004,O Círculo,LM,Jafar Panahi,Drama,"IT, CH, IR",2,84,"216,00"
2004,O Clube do Imperador,LM,Michael Hoffman,Drama,US,1,34,"102,00"
2004,O Declínio do Império Americano,LM,Denys Arcand,"Drama, Comédia",CA,101,1143,"4693,25"
2004,O Despertar da Mente,LM,Michel Gondry,"Drama, Romance, Ficção Científica",US,3327,60843,"251565,15"
2004,O Destino,LM,Youssef Chahine,"Drama, Comédia, Épico/Histórico","FR, EG",2,43,"0,00"
2004,O Dia Depois de Amanhã,LM,Roland Emmerich,"Aventura, Acção, Ficção Científica",US,12488,475678,"1981936,83"
2004,O Diário da Nossa Paixão,LM,Nick Cassavetes,"Drama, Romance",US,3084,83296,"346045,26"
2004,O Diário da Princesa: Noivado Real,LM,Garry Marshall,"Drama, Romance, Comédia",US,792,25053,"98368,02"
2004,O Dom,LM,Sam Raimi,"Drama, Fantasia, Thriller",US,20,113,"426,00"
2004,O Edifício Lusman,LM,Tobe Hooper,"Thriller, Terror",US,1,1,"3,50"
2004,O Enviado,LM,Nick Hamm,"Thriller, Terror","US, CA",2643,58478,"243792,75"
2004,O Exorcista - Director's Cut,LM,William Friedkin,Terror,US,3,18,"72,00"
2004,O Fantasma da Ópera de Andrew Lloyd Webber,LM,Joel Schumacher,"Drama, Romance, Musical","US, GB",1081,62780,"255467,59"
2004,O Fascínio,LM,José Fonseca e Costa,Drama,PT,744,7927,"34057,35"
2004,O Gang dos Tubarões,LM,"Bibo Bergeron, Vicky Jenson","Comédia, Aventura",US,7619,274648,"1130709,10"
2004,O Gato,LM,Bo Welch,"Comédia, Fantasia, Aventura",US,1010,13595,"50528,80"
2004,O Gosto dos Outros,LM,Agnès Jaoui,"Drama, Romance, Comédia",FR,7,58,"224,00"
2004,O Grande Ditador,LM,Charles Chaplin,"Drama, Comédia, Guerra",US,81,681,"2601,50"
2004,O Grande Peixe,LM,Tim Burton,"Drama, Fantasia, Aventura",US,2614,82187,"344881,75"
2004,O Guarda-Fraldas,LM,Steve Carr,Comédia,US,1452,37343,"152934,98"
2004,O Guerreiro,LM,Asif Kapadia,"Drama, Aventura","FR, DE, GB, IN",493,16006,"71568,40"
2004,O Herói,LM,Zézé Gamboa,"Drama, Guerra","PT, FR, AO",119,445,"1872,40"
2004,O Homem Que Copiava,LM,Jorge Furtado,"Drama, Romance, Comédia",BR,157,783,"3149,10"
2004,O Homem Transparente,LM,Paul Verhoeven,"Thriller, Acção, Ficção Científica","US, DE",3,10,"30,00"
2004,O Ídolo Dos Meus Sonhos,LM,Robert Luketic,"Romance, Comédia",US,2150,25321,"103287,12"
2004,O Júri,LM,Gary Fleder,"Drama, Thriller",US,2079,54181,"231539,56"
2004,O Livro da Selva 2,LM,Steve Trenbirth,"Fantasia, Aventura, Musical","US, AU",14,466,"1196,65"
2004,O Medalhão,LM,Gordon Chan,"Comédia, Fantasia, Acção","US, HK",72,2362,"8547,25"
2004,O Meu Ídolo,LM,Guillaume Canet,"Comédia, Policial",FR,42,159,"646,50"
2004,O Milagre Segundo Salomé,LM,Mário Barroso,Drama,"PT, FR",1864,20232,"81101,35"
2004,O Miradouro da Lua,LM,Jorge António,Drama,"PT, AO",9,37,"129,50"
2004,O Mistério Do Quarto Amarelo,LM,Bruno Podalydès,"Comédia, Policial","FR, BE",140,1220,"4503,30"
2004,O Mistério Galindez,LM,Gerardo Herrero,Drama,"PT, FR, IT, ES, CU, GB",130,1165,"4993,80"
2004,O Novo Diário de Bridget Jones,LM,Beeban Kidron,"Romance, Comédia","US, FR, DE, IE, GB",5947,245280,"1057303,97"
2004,O Outro Lado Da Cama,LM,Emilio Martínez Lázaro,"Drama, Comédia, Artes",ES,185,2435,"9486,70"
2004,O Pacto dos Lobos,LM,Christophe Gans,"Aventura, Acção, Terror",FR,22,150,"682,25"
2004,O Pântano,LM,Lucrecia Martel,"Drama, Comédia","FR, JP, AR, ES",23,254,"809,50"
2004,O Paraíso da Barafunda,LM,"Will Finn, John Sanford","Fantasia, Musical",US,5328,155506,"622622,79"
2004,O Pequeno Stuart Little,LM,Rob Minkoff,"Comédia, Fantasia, Aventura","US, DE",12,126,"386,00"
2004,O Pequeno Stuart Little 2,LM,Rob Minkoff,"Comédia, Fantasia, Aventura",US,9,164,"477,55"
2004,O Planeta Do Tesouro,LM,Ron Clements,"Fantasia, Aventura",US,13,271,"629,75"
2004,O Plano,LM,Sam Raimi,"Drama, Thriller, Policial","US, FR, DE, JP, GB",19,62,"229,00"
2004,O Primeiro Amor Nunca Acaba,LM,Clare Kilner,"Drama, Romance, Comédia",US,287,2290,"9204,45"
2004,O Príncipe e Eu,LM,Martha Coolidge,"Romance, Comédia","US, CZ",1228,18605,"74567,15"
2004,O Quarto do Filho,LM,Nanni Moretti,Drama,"FR, IT",2,21,"38,00"
2004,O Que uma Rapariga Quer,LM,Dennie Gordon,"Drama, Romance, Comédia",US,5,305,"1060,50"
2004,O Quinteto da Morte,LM,"Ethan Coen, Joel Coen","Comédia, Thriller, Policial",US,5689,119392,"488470,24"
2004,O Regresso,LM,Andrey Zvyagintsev,Drama,RU,506,8933,"36729,50"
2004,O Renascer Dos Mortos,LM,Zack Snyder,"Acção, Terror, Ficção Científica","US, FR, CA, JP",2498,46669,"192998,81"
2004,O Senhor dos Anéis: O Regresso do Rei,LM,Peter Jackson,"Fantasia, Aventura, Acção","US, NZ",6277,281890,"1188041,41"
2004,O Seu Irmão,LM,Patrice Chéreau,Drama,FR,109,913,"3714,00"
2004,O Sorriso de Mona Lisa,LM,Mike Newell,"Drama, Romance",US,3755,111990,"473150,69"
2004,O Tempo do Lobo,LM,Michael Haneke,Drama,"FR, DE, AT",84,1197,"4229,20"
2004,O Tesouro,LM,Jon Turteltaub,"Thriller, Aventura, Acção",US,4087,239422,"1002791,20"
2004,O Último Mergulho,LM,João César Monteiro,Drama,"PT, FR",1,1,"4,00"
2004,O Último Samurai,LM,Edward Zwick,"Drama, Aventura, Acção",US,8277,525944,"2216900,06"
2004,O Verão de Victor Vargas,LM,Peter Sollett,"Drama, Romance","US, FR",4,60,"241,75"
2004,Olhem para Mim,LM,Agnès Jaoui,"Drama, Comédia, Artes","FR, IT",638,15232,"67588,80"
2004,Ong-Bak - O Guerreiro,LM,Prachya Pinkaew,"Thriller, Acção",TH,2519,48600,"209318,74"
2004,Open Range - A Céu Aberto,LM,Kevin Costner,"Romance, Acção, Western",US,19,99,"375,00"
2004,Open Water - Em Águas Profundas,LM,Chris Kentis,"Drama, Thriller",US,1521,28700,"123576,18"
2004,Opinião Pública,LM,Charles Chaplin,"Drama, Romance",US,50,293,"1166,20"
2004,Ordo,LM,Laurence Ferreira Barbosa,Drama,"PT, FR, CA",8,62,"201,00"
2004,Os 102 Dalmatas,LM,Kevin Lima,"Comédia, Aventura","US, GB",24,260,"658,70"
2004,Os Anjos do Apocalipse,LM,Olivier Dahan,"Thriller, Acção, Policial","FR, IT, GB",2445,55496,"229328,96"
2004,Os Coristas,LM,Christophe Barratier,"Drama, Musical","FR, DE, CH",699,13955,"59969,20"
2004,Os Crimes de Wonderland,LM,James Cox,"Drama, Thriller, Policial","US, CA",612,11049,"47430,99"
2004,Os Friedmans,LM,Andrew Jarecki,Biografia,US,294,3205,"12011,65"
2004,Os Fugitivos,LM,André Téchiné,"Drama, Romance, Guerra","FR, GB",45,514,"1826,50"
2004,Os Imortais,LM,António-Pedro Vasconcelos,"Drama, Acção, Policial",PT,108,2427,"9677,80"
2004,Os Meus Fabulosos Tios,LM,Tim McCanlies,"Drama, Comédia",US,759,12965,"52871,50"
2004,Os Sonhadores,LM,Bernardo Bertolucci,"Drama, Romance","FR, IT, GB",1207,21280,"87660,75"
2004,Out Of Time - Tempo Limite,LM,Carl Franklin,"Drama, Thriller, Policial",US,1755,49343,"198825,61"
2004,Pacha E O Imperador,LM,Mark Dindal,"Comédia, Fantasia, Aventura",US,22,625,"1589,25"
2004,Pago para Esquecer,LM,John Woo,"Thriller, Acção, Ficção Científica","US, CA",3590,111459,"468779,95"
2004,Pai e Filho,LM,Aleksandr Sokurov,Drama,"IT, DE, NL, RU",117,2341,"9421,80"
2004,Para Lá da Lei,LM,Siu-Tung Ching,Acção,"CA, HK, GB",356,6911,"27046,00"
2004,Para Onde o Vento Sopra,LM,Tom Barman,"Drama, Comédia",BE,104,1532,"5628,05"
2004,Part-Time,CM,Jorge Queiroga,Drama,PT,3,258,"837,00"
2004,Pedaços de uma Vida,LM,Peter Hedges,"Drama, Comédia",US,410,2977,"11444,30"
2004,Pequenos Golpes,LM,Pascal Bonitzer,Drama,"FR, GB",96,1551,"5457,10"
2004,Peter Pan,LM,P. J. Hogan,"Fantasia, Aventura","US, AU, GB",3035,72700,"294376,28"
2004,Peter Pan Em Terra Do Nunca,LM,"Robin Budd, Donovan Cook","Fantasia, Aventura","US, CA, AU",27,643,"1665,00"
2004,Piglet O Filme,LM,Francis Glebas,"Fantasia, Aventura",US,43,752,"2033,35"
2004,Piratas das Caraíbas - A Maldição do Pérola Negra,LM,Gore Verbinski,"Fantasia, Aventura",US,1,85,"246,50"
2004,Play Time - Vida Moderna,LM,Jacques Tati,Comédia,"FR, IT",305,9628,"39705,10"
2004,Pokemon 2: O Poder Único,LM,"Michael Haigney, Kunihiko Yuyama","Fantasia, Aventura","US, JP",7,58,"143,80"
2004,Pokemon O Filme,LM,"Michael Haigney, Kunihiko Yuyama","Fantasia, Aventura","US, JP",5,78,"210,40"
2004,Polar Express,LM,Robert Zemeckis,"Fantasia, Aventura",US,3903,159064,"634010,64"
2004,Portugal S.A.,LM,Ruy Guerra,"Drama, Thriller",PT,1724,20121,"84995,30"
2004,Preto e Branco,LM,José Carlos de Oliveira,"Drama, Guerra",PT,1,14,"42,00"
2004,Primavera Numa Pequena Cidade,LM,Zhuangzhuang Tian,"Drama, Romance","FR, NL, CN, HK",7,119,"272,50"
2004,"Primavera, Verão, Outono, Inverno... e Primavera",LM,Ki-duk Kim,Drama,"DE, KR",612,8928,"37247,35"
2004,Prozac,LM,Erik Skjoldbjærg,Drama,"US, DE",1,14,"0,00"
2004,Psico,LM,Gus Van Sant,"Drama, Thriller, Terror",US,3,26,"72,00"
2004,Punisher - O Vingador,LM,Jonathan Hensleigh,"Thriller, Acção, Policial","US, DE",2991,53257,"217754,57"
2004,Quaresma,LM,José Álvaro Morais,Drama,PT,18,103,"294,50"
2004,Quem nos Acode!,LM,Brian Dannelly,"Drama, Comédia","US, CA",209,3603,"13790,60"
2004,Querença,LM,Edgar Feldman,Drama,PT,18,78,"303,00"
2004,Radio,LM,Michael Tollin,Drama,US,501,4650,"19025,90"
2004,Rapariga com Brinco de Pérola,LM,Peter Webber,"Drama, Romance, Biografia","LU, GB",1401,44382,"185806,25"
2004,Refém,LM,Bob Rafelson,"Drama, Acção, Policial","US, DE",826,19778,"82930,65"
2004,Regras de Atracção,LM,Roger Avary,"Drama, Romance, Comédia","US, DE",8,95,"237,50"
2004,Rei Artur,LM,Antoine Fuqua,"Aventura, Acção, Épico/Histórico","US, IE, GB",7586,293649,"1236613,23"
2004,Resgate No Tempo,LM,Richard Donner,"Fantasia, Aventura, Acção",US,2132,59208,"240106,19"
2004,Resident Evil - Apocalipse,LM,Alexander Witt,"Acção, Terror, Ficção Científica","US, FR, DE, CA, GB",4525,120419,"512320,60"
2004,Respiro,LM,Emanuele Crialese,Drama,"FR, IT",8,157,"392,50"
2004,Rogdger Dodger,LM,Dylan Kidd,"Drama, Comédia",US,110,1068,"3788,10"
2004,Romance Arriscado,LM,John Hamburg,"Romance, Comédia",US,4624,176265,"741205,22"
2004,Rosa la China,LM,Valeria Sarmiento,Drama,"PT, FR, ES, CU",28,169,"566,00"
2004,RRRrrrr!!!,LM,Alain Chabat,"Comédia, Policial, Ficção Científica",FR,500,8210,"32778,26"
2004,S.W.A.T. - Força de Intervenção,LM,Clark Johnson,"Acção, Policial",US,3945,138165,"575839,19"
2004,Santa Cláusula - Sarilhos no Natal,LM,Michael Lembeck,"Comédia, Fantasia",US,3,70,"237,00"
2004,Scary Movie 3 - Outro Susto de Filme,LM,David Zucker,Comédia,"US, CA",5536,262104,"1060398,62"
2004,Scooby Doo 2: Monstros À Solta,LM,Raja Gosnell,"Comédia, Aventura, Acção",US,3750,125341,"480943,03"
2004,Segunda de Manhã,LM,Otar Iosseliani,"Drama, Romance, Comédia","FR, IT",170,3687,"15259,00"
2004,Sem Ela,LM,Anna da Palma,Drama,"PT, FR",290,1330,"5317,55"
2004,Ser e Ter,LM,Nicolas Philibert,Drama,FR,289,8064,"35808,15"
2004,Shattered Glass: Verdade Ou Mentira,LM,Billy Ray,Drama,"US, CA",390,6181,"24972,10"
2004,Shipping News,LM,Lasse Hallström,"Drama, Romance",US,9,21,"73,00"
2004,Shrek,LM,"Vicky Jenson, Andrew Adamson","Comédia, Fantasia, Aventura",US,37,1145,"2863,90"
2004,Shrek 2,LM,"Andrew Adamson, Kelly Asbury, Conrad Vernon","Comédia, Fantasia, Aventura",US,14773,770414,"3153924,51"
2004,Silmido - Código de Honra,LM,Woo-Suk Kang,"Drama, Acção",KR,335,4749,"21429,44"
2004,Silvestre,LM,João César Monteiro,Drama,PT,29,361,"1415,00"
2004,Sinbad - A Lenda dos Sete Mares,LM,"Tim Johnson, Patrick Gilmore","Comédia, Fantasia, Aventura",US,86,2288,"6785,95"
2004,Sky Captain e o Mundo de Amanhã,LM,Kerry Conran,"Thriller, Acção, Ficção Científica","US, IT, GB",2479,34474,"149281,63"
2004,Snowboarder,LM,Olias Barco,"Drama, Policial","FR, CH",177,1621,"6312,85"
2004,Sob O Sol Da Toscana,LM,Audrey Wells,"Drama, Romance, Comédia","US, IT",669,12850,"54515,80"
2004,"Socorro, Sou Um Peixe",LM,"Stefan Fjeldmark, Michael Hegner","Comédia, Aventura","DE, DK, IE",23,508,"1235,30"
2004,Sonny,LM,Nicolas Cage,"Drama, Policial",US,285,3018,"12259,80"
2004,Sorte Nula,LM,Fernando Fragata,"Thriller, Policial",PT,1818,48968,"203064,44"
2004,Sozinhas,LM,Benito Zambrano,Drama,ES,2,36,"0,00"
2004,Spartan - O Rapto,LM,David Mamet,"Drama, Acção, Policial","US, DE",2261,63168,"267642,57"
2004,Spirit - Espírito Selvagem,LM,"Kelly Asbury, Lorna Cook","Romance, Aventura, Western",US,62,1123,"3038,25"
2004,Spy Kids 3-D: Game Over,LM,Robert Rodriguez,"Comédia, Aventura, Acção",US,1789,29998,"121427,51"
2004,Starsky & Hutch,LM,Todd Phillips,"Comédia, Acção, Policial",US,4271,97935,"397073,62"
2004,Super Size: 30 Dias de Fast-Food,LM,Morgan Spurlock,"Drama, Comédia",US,379,4780,"20621,42"
2004,Supremacia,LM,Paul Greengrass,"Thriller, Acção, Policial","US, DE",5082,131492,"556925,03"
2004,Suzie Gold,LM,Richard Cantor,"Drama, Romance, Comédia",GB,317,2192,"9086,15"
2004,Swimming Pool,LM,François Ozon,"Drama, Thriller, Policial","FR, GB",40,682,"2345,25"
2004,Sylvia,LM,Christine Jeffs,"Drama, Romance, Biografia",GB,537,10125,"42852,50"
2004,Tempos Modernos,LM,Charles Chaplin,"Drama, Comédia",US,193,1621,"6576,00"
2004,Terminal de Aeroporto,LM,Steven Spielberg,"Drama, Romance, Comédia",US,7569,311289,"1331840,84"
2004,Terra da Abundância,LM,Wim Wenders,"Drama, Guerra","US, DE, CA",847,12583,"53594,94"
2004,The Actors - Pequenos Golpes,LM,Conor McPherson,"Comédia, Policial","DE, IE, GB",52,406,"1822,10"
2004,The Badge - A Trama,LM,Robby Henson,"Drama, Thriller, Policial",US,296,3514,"13935,28"
2004,The Brown Bunny,LM,Vincent Gallo,Drama,"US, FR, JP",496,10217,"42917,72"
2004,The Eye - Visão de Morte,LM,"Danny Pang, Oxide Chun Pang","Thriller, Terror","HK, SG",5,84,"321,00"
2004,The Incredibles - Os Super-Heróis,LM,Brad Bird,"Fantasia, Aventura, Acção",US,7746,372997,"1536954,47"
2004,The Order: Cruzada Final,LM,Sheldon Lettich,"Comédia, Aventura, Acção",US,465,7746,"31314,02"
2004,The Ring - O Aviso,LM,Gore Verbinski,Terror,"US, JP",3,35,"140,00"
2004,The Touch - O Talismã,LM,Peter Pau,"Aventura, Acção","JP, CN, HK, TW",5,45,"142,00"
2004,Thunderbirds,LM,Jonathan Frakes,"Comédia, Aventura, Acção","FR, GB",1299,10590,"44217,69"
2004,Tirar Vidas,LM,D. J. Caruso,"Thriller, Policial","US, AU",4502,89994,"362279,09"
2004,Torque - A Lei Do Mais Rápido,LM,Joseph Kahn,Acção,"US, AU",2449,69810,"282891,75"
2004,Touching The Void - Uma História De Sobrevivência,LM,Kevin Macdonald,"Drama, Aventura","US, GB",400,5996,"25372,15"
2004,Três Homens e um Berço - 18 Anos Depois,LM,Coline Serreau,"Romance, Comédia",FR,29,307,"771,40"
2004,Treze Inocência Perdida,LM,Catherine Hardwicke,Drama,US,988,20584,"85981,60"
2004,Trilogia de Belvaux - Depois da Vida,LM,Lucas Belvaux,"Drama, Policial","FR, BE",88,1217,"4884,80"
2004,Trilogia De Belvaux - Um Casal Encantador,LM,Lucas Belvaux,"Romance, Comédia","FR, BE",136,2028,"8141,00"
2004,Tróia,LM,Wolfgang Petersen,"Romance, Acção, Épico/Histórico","US, GB, MT",9002,433778,"1825964,83"
2004,Tudo Isto É Fado,LM,Luís Galvão Teles,"Romance, Comédia","PT, BR",516,6766,"24070,30"
2004,Twisted - Homicídios Ocultos,LM,Philip Kaufman,"Drama, Policial","US, DE",4064,94057,"394062,98"
2004,Um Amor Para Recordar,LM,Adam Shankman,"Drama, Romance",US,3,26,"75,25"
2004,Um Dia de Doidos,LM,Mark Waters,"Comédia, Fantasia",US,1339,32569,"133293,82"
2004,Um Filme Indecente,LM,John Waters,Comédia,US,42,778,"3071,60"
2004,Uma Casa Na Bruma,LM,Vadim Perelman,Drama,US,815,11049,"45813,40"
2004,Uma História Japonesa De Amor,LM,Sue Brooks,"Drama, Romance",AU,442,5680,"24022,30"
2004,Uma Questão De... Bolas,LM,Rawson Marshall Thurber,"Comédia, Desporto","US, DE",2721,53277,"221912,32"
2004,Underworld - O Submundo,LM,Len Wiseman,"Fantasia, Thriller, Acção","US, DE, GB, HU",2774,76663,"322308,88"
2004,Uptown Girls - Meninas Bem,LM,Boaz Yakin,"Drama, Romance, Comédia",US,395,4505,"17410,00"
2004,Uzak - Longínquo,LM,Nuri Bilge Ceylan,Drama,TR,111,1716,"7101,70"
2004,Vai e Vem,LM,João César Monteiro,"Drama, Comédia","PT, FR",3,42,"172,50"
2004,Vale Abraão,LM,Manoel de Oliveira,Drama,"PT, FR, CH",3,17,"64,60"
2004,Valentín,LM,Alejandro Agresti,"Drama, Romance, Comédia","FR, IT, NL, AR, ES",84,602,"2652,97"
2004,Van Helsing,LM,Stephen Sommers,"Fantasia, Aventura, Acção","US, CZ",6856,209708,"875157,53"
2004,Velocidade + Furiosa,LM,John Singleton,"Acção, Policial","US, DE",1,2,"0,00"
2004,Velocidade Pessoal,LM,Rebecca Miller,"Drama, Romance",US,169,2522,"11031,50"
2004,Veredas,LM,João César Monteiro,Drama,PT,50,1677,"7410,00"
2004,Voando P'ra Casa,LM,Carroll Ballard,"Drama, Aventura","US, CA",1,177,"0,00"
2004,Walk on Water: No Limite,LM,Eytan Fox,"Drama, Thriller","SE, IL",106,577,"2253,90"
2004,Wanda,LM,Barbara Loden,"Drama, Policial",US,314,8049,"33910,80"
2004,We Don'T Live Here Anymore - Desencontros,LM,John Curran,"Drama, Romance","US, CA",452,6150,"25996,44"
2004,Wilbur Quer Matar-Se,LM,Lone Scherfig,"Drama, Romance, Comédia","FR, SE, DK, GB",565,7159,"29269,10"
2004,Willard - Mansão Do Terror,LM,Glen Morgan,"Drama, Thriller, Terror","US, CA",493,7912,"29915,00"
2004,Wimbledon - Encontro Perfeito,LM,Richard Loncraine,"Drama, Comédia, Desporto","FR, GB",3904,81986,"347129,79"
2004,Xavier,LM,Manuel Mozos,Drama,PT,16,73,"143,00"
2004,XX/XY,LM,Austin Chick,"Drama, Romance",US,2,50,"199,35"
2004,Yamakasi - Os Filhos Do Vento,LM,Julien Seri,"Aventura, Acção","FR, ES, GB",580,6021,"25432,15"
2004,Young Adam,LM,David Mackenzie,"Drama, Thriller, Policial","FR, GB",9,140,"536,70"
2004,Zatoichi,LM,Takeshi Kitano,"Drama, Comédia, Acção",JP,176,3171,"12804,90"
2005,...E Viveram Felizes para Sempre,LM,Yvan Attal,"Drama, Comédia, Musical",FR,98,1671,"6977,70"
2005,20 Centímetros,LM,Ramón Salazar,"Comédia, Musical","FR, ES",154,937,"3747,14"
2005,2001 - Loucura No Espaço,LM,Allan A. Goldstein,"Comédia, Ficção Científica","DE, CA",1,15,"0,00"
2005,2046,LM,Kar-Wai Wong,"Drama, Romance, Fantasia","FR, DE, CN, HK",252,3698,"13767,35"
2005,21 Gramas,LM,Alejandro G. Iñárritu,"Drama, Thriller, Policial",US,17,397,"1026,40"
2005,24 Hour Party People,LM,Michael Winterbottom,"Comédia, Biografia, Artes",GB,1,8,"28,00"
2005,3 Palmeiras,LM,João Botelho,"Drama, Comédia","PT, FR",1,2,"9,10"
2005,36 Anti-Corrupção,LM,Olivier Marchal,"Drama, Acção, Policial",FR,925,10794,"45465,74"
2005,5x2,LM,François Ozon,"Drama, Romance",FR,644,11518,"50220,50"
